day,timestamp,symbol,price,quantity,side
-1,867600,TOMATOES,4958,3,BUY
-1,876400,TOMATOES,4962,2,BUY
-1,883800,TOMATOES,4964,7,BUY
-1,886200,TOMATOES,4971,11,BUY
-1,887100,TOMATOES,4972,5,BUY
-1,887300,TOMATOES,4971,8,BUY
-1,893300,TOMATOES,4970,-5,SELL
-1,917600,TOMATOES,4965,9,BUY
-1,931400,TOMATOES,4959,-7,SELL
-1,943000,TOMATOES,4962,7,BUY
-1,962600,TOMATOES,4955,-7,SELL
-1,967100,TOMATOES,4958,-5,SELL
-1,971000,TOMATOES,4958,-12,SELL
-1,973200,TOMATOES,4960,-6,SELL
-1,978200,TOMATOES,4956,6,BUY
-1,983800,TOMATOES,4956,-10,SELL
-1,985300,TOMATOES,4950,11,BUY
-1,992800,TOMATOES,4951,-10,SELL
-1,997000,TOMATOES,4952,5,BUY
-2,3300,TOMATOES,4993,11,BUY
-2,6800,TOMATOES,4992,9,BUY
-2,8200,TOMATOES,4994,-5,SELL
-2,14600,TOMATOES,4991,-5,SELL
-2,22300,TOMATOES,4993,9,BUY
-2,22400,TOMATOES,4993,1,BUY
-2,28700,TOMATOES,4995,-12,SELL
-2,30500,TOMATOES,4996,8,BUY
-2,30900,TOMATOES,4997,4,BUY
-2,70000,TOMATOES,5013,-10,SELL
-2,71500,TOMATOES,5013,5,BUY
-2,82100,TOMATOES,5017,-7,SELL
-2,91700,TOMATOES,5017,12,BUY
-2,93100,TOMATOES,5018,-6,SELL
-2,102000,TOMATOES,5019,-6,SELL
-2,103200,TOMATOES,5018,10,BUY
-2,116300,TOMATOES,5018,-6,SELL
-2,119000,TOMATOES,5016,7,BUY
-2,121200,TOMATOES,5016,1,BUY
-2,140800,TOMATOES,5006,-8,SELL
-2,140900,TOMATOES,5003,8,BUY
-2,151300,TOMATOES,5001,-10,SELL
-2,153600,TOMATOES,5003,-9,SELL
-2,155800,TOMATOES,5001,-11,SELL
-2,163600,TOMATOES,4994,2,BUY
-2,169600,TOMATOES,4998,7,BUY
-2,172900,TOMATOES,5000,-11,SELL
-2,174000,TOMATOES,4999,-8,SELL
-2,176700,TOMATOES,4992,10,BUY
-2,179200,TOMATOES,4994,-6,SELL
-2,180100,TOMATOES,4995,-4,SELL
-2,181700,TOMATOES,4991,8,BUY
-2,182700,TOMATOES,4993,8,BUY
-2,184800,TOMATOES,4991,7,BUY
-2,192700,TOMATOES,4997,10,BUY
-2,195400,TOMATOES,4998,-9,SELL
-2,212200,TOMATOES,5001,9,BUY
-2,216500,TOMATOES,4996,6,BUY
-2,220100,TOMATOES,4996,1,BUY
-2,259300,TOMATOES,4995,-10,SELL
-2,262600,TOMATOES,4994,6,BUY
-2,267300,TOMATOES,4997,-7,SELL
-2,270900,TOMATOES,5000,-10,SELL
-2,277500,TOMATOES,5007,-5,SELL
-2,280200,TOMATOES,5010,-9,SELL
-2,281400,TOMATOES,5011,2,BUY
-2,283500,TOMATOES,5008,5,BUY
-2,290100,TOMATOES,5001,12,BUY
-2,290500,TOMATOES,5001,11,BUY
-2,295200,TOMATOES,5002,5,BUY
-2,301600,TOMATOES,5002,-6,SELL
-2,305800,TOMATOES,5002,6,BUY
-2,312900,TOMATOES,5003,-11,SELL
-2,314100,TOMATOES,5002,-1,SELL
-2,316600,TOMATOES,5004,-9,SELL
-2,321400,TOMATOES,5006,9,BUY
-2,326100,TOMATOES,5005,9,BUY
-2,326500,TOMATOES,5005,3,BUY
-2,337000,TOMATOES,5017,-9,SELL
-2,355700,TOMATOES,5018,-8,SELL
-2,359100,TOMATOES,5017,-12,SELL
-2,361000,TOMATOES,5016,6,BUY
-2,372300,TOMATOES,5013,6,BUY
-2,382700,TOMATOES,5018,-8,SELL
-2,386100,TOMATOES,5015,-6,SELL
-2,387000,TOMATOES,5015,-8,SELL
-2,389900,TOMATOES,5012,9,BUY
-2,391200,TOMATOES,5010,2,BUY
-2,397600,TOMATOES,5004,12,BUY
-2,398100,TOMATOES,5008,-9,SELL
-2,398200,TOMATOES,5007,-6,SELL
-2,403300,TOMATOES,5002,6,BUY
-2,405200,TOMATOES,5006,11,BUY
-2,407600,TOMATOES,5010,-12,SELL
-2,409800,TOMATOES,5008,11,BUY
-2,410000,TOMATOES,5009,-12,SELL
-2,410100,TOMATOES,5008,5,BUY
-2,412100,TOMATOES,5006,10,BUY
-2,416100,TOMATOES,5005,-7,SELL
-2,418500,TOMATOES,5012,-9,SELL
-2,424000,TOMATOES,5009,6,BUY
-2,425400,TOMATOES,5009,9,BUY
-2,425700,TOMATOES,5010,11,BUY
-2,432600,TOMATOES,5008,-8,SELL
-2,437600,TOMATOES,5008,8,BUY
-2,441400,TOMATOES,5004,2,BUY
-2,441900,TOMATOES,5006,-12,SELL
-2,447700,TOMATOES,5007,-9,SELL
-2,450700,TOMATOES,5006,-9,SELL
-2,452300,TOMATOES,5004,2,BUY
-2,462000,TOMATOES,4999,9,BUY
-2,464700,TOMATOES,4999,7,BUY
-2,467600,TOMATOES,4996,5,BUY
-2,472400,TOMATOES,5001,-10,SELL
-2,476100,TOMATOES,4998,12,BUY
-2,478100,TOMATOES,4996,-7,SELL
-2,482700,TOMATOES,4996,10,BUY
-2,483400,TOMATOES,4996,-10,SELL
-2,484700,TOMATOES,4993,11,BUY
-2,485100,TOMATOES,4994,-7,SELL
-2,492900,TOMATOES,4995,-4,SELL
-2,500000,TOMATOES,4994,7,BUY
-2,503100,TOMATOES,4991,5,BUY
-2,513100,TOMATOES,4994,-9,SELL
-2,513900,TOMATOES,4991,6,BUY
-2,523000,TOMATOES,4995,3,BUY
-2,523800,TOMATOES,4994,-11,SELL
-2,526200,TOMATOES,4990,-1,SELL
-2,534800,TOMATOES,4996,12,BUY
-2,540700,TOMATOES,5003,-9,SELL
-2,546000,TOMATOES,5008,-3,SELL
-2,555900,TOMATOES,5004,11,BUY
-2,563200,TOMATOES,5003,1,BUY
-2,569800,TOMATOES,4999,-11,SELL
-2,574200,TOMATOES,4997,-1,SELL
-2,587300,TOMATOES,4999,9,BUY
-2,590800,TOMATOES,4996,3,BUY
-2,610200,TOMATOES,5006,-5,SELL
-2,617700,TOMATOES,4997,5,BUY
-2,623300,TOMATOES,5003,-11,SELL
-2,625300,TOMATOES,4998,10,BUY
-2,634400,TOMATOES,5006,-11,SELL
-2,638000,TOMATOES,5004,7,BUY
-2,641000,TOMATOES,5007,-6,SELL
-2,652200,TOMATOES,5016,-9,SELL
-2,655700,TOMATOES,5020,11,BUY
-2,656600,TOMATOES,5020,-3,SELL
-2,658800,TOMATOES,5016,7,BUY
-2,660200,TOMATOES,5017,-7,SELL
-2,666200,TOMATOES,5021,-6,SELL
-2,668200,TOMATOES,5020,11,BUY
-2,673800,TOMATOES,5014,-9,SELL
-2,676300,TOMATOES,5009,-9,SELL
-2,676900,TOMATOES,5009,-7,SELL
-2,679700,TOMATOES,5006,-8,SELL
-2,680000,TOMATOES,5006,5,BUY
-2,682000,TOMATOES,5008,-5,SELL
-2,685500,TOMATOES,5007,2,BUY
-2,689600,TOMATOES,4999,6,BUY
-2,697200,TOMATOES,4996,3,BUY
-2,697500,TOMATOES,4994,11,BUY
-2,700100,TOMATOES,4995,-11,SELL
-2,701000,TOMATOES,4991,9,BUY
-2,714600,TOMATOES,5002,-5,SELL
-2,718100,TOMATOES,5005,12,BUY
-2,719300,TOMATOES,5005,6,BUY
-2,723300,TOMATOES,5003,-5,SELL
-2,726100,TOMATOES,5000,12,BUY
-2,750300,TOMATOES,5002,-8,SELL
-2,752500,TOMATOES,5000,8,BUY
-2,754400,TOMATOES,5002,-8,SELL
-2,755700,TOMATOES,4999,8,BUY
-2,762900,TOMATOES,5008,-9,SELL
-2,764900,TOMATOES,5009,9,BUY
-2,777500,TOMATOES,5020,-12,SELL
-2,780100,TOMATOES,5019,-8,SELL
-2,780400,TOMATOES,5018,5,BUY
-2,781400,TOMATOES,5018,8,BUY
-2,782200,TOMATOES,5017,7,BUY
-2,803200,TOMATOES,5018,-9,SELL
-2,807500,TOMATOES,5020,9,BUY
-2,808900,TOMATOES,5023,-8,SELL
-2,811700,TOMATOES,5019,7,BUY
-2,818200,TOMATOES,5030,1,BUY
-2,820400,TOMATOES,5029,-5,SELL
-2,831200,TOMATOES,5027,-10,SELL
-2,832400,TOMATOES,5021,5,BUY
-2,832800,TOMATOES,5021,6,BUY
-2,834400,TOMATOES,5023,-8,SELL
-2,835200,TOMATOES,5020,8,BUY
-2,837800,TOMATOES,5017,4,BUY
-2,848700,TOMATOES,5020,-12,SELL
-2,864500,TOMATOES,5028,6,BUY
-2,867600,TOMATOES,5031,-11,SELL
-2,868400,TOMATOES,5031,9,BUY
-2,868900,TOMATOES,5030,7,BUY
-2,870100,TOMATOES,5026,1,BUY
-2,875100,TOMATOES,5027,-12,SELL
-2,878100,TOMATOES,5021,-6,SELL
-2,884300,TOMATOES,5026,12,BUY
-2,896700,TOMATOES,5031,4,BUY
-2,903400,TOMATOES,5030,-8,SELL
-2,909200,TOMATOES,5026,-2,SELL
-2,915800,TOMATOES,5018,11,BUY
-2,917600,TOMATOES,5021,-8,SELL
-2,925800,TOMATOES,5026,-3,SELL
-2,927000,TOMATOES,5024,6,BUY
-2,928500,TOMATOES,5024,5,BUY
-2,954600,TOMATOES,5008,1,BUY
-2,955200,TOMATOES,5011,-9,SELL
-2,962500,TOMATOES,5011,-7,SELL
-2,965500,TOMATOES,5010,-8,SELL
-2,970000,TOMATOES,5009,11,BUY
-2,974400,TOMATOES,5008,11,BUY
-2,978500,TOMATOES,5011,2,BUY
-2,983300,TOMATOES,5010,-12,SELL
-2,995700,TOMATOES,5012,-11,SELL
