day,fills,pnl_EMERALDS,pnl_TOMATOES,pos_EMERALDS,pos_TOMATOES,timestamp
-1,0,0.0,-16.0,0,12,22500
-1,1,0.0,5.0,0,5,22600
-1,0,0.0,-12.5,0,5,22700
-1,0,0.0,-12.5,0,5,22800
-1,0,0.0,-12.5,0,5,22900
-1,0,0.0,-17.5,0,5,23000
-1,0,0.0,-17.5,0,5,23100
-1,0,0.0,-17.5,0,5,23200
-1,0,0.0,-20.0,0,5,23300
-1,0,0.0,-20.0,0,5,23400
-1,0,0.0,-22.5,0,5,23500
-1,0,0.0,-20.0,0,5,23600
-1,0,0.0,-20.0,0,5,23700
-1,0,0.0,-22.5,0,5,23800
-1,0,0.0,-25.0,0,5,23900
-1,0,0.0,-27.5,0,5,24000
-1,0,0.0,-22.5,0,5,24100
-1,0,0.0,-22.5,0,5,24200
-1,0,0.0,-22.5,0,5,24300
-1,0,0.0,-20.0,0,5,24400
-1,0,0.0,-22.5,0,5,24500
-1,0,0.0,-25.0,0,5,24600
-1,0,0.0,-27.5,0,5,24700
-1,0,0.0,-22.5,0,5,24800
-1,0,0.0,-25.0,0,5,24900
-1,0,0.0,-25.0,0,5,25000
-1,0,0.0,-25.0,0,5,25100
-1,0,0.0,-22.5,0,5,25200
-1,0,0.0,-22.5,0,5,25300
-1,0,0.0,-20.0,0,5,25400
-1,0,0.0,-20.0,0,5,25500
-1,0,0.0,-20.0,0,5,25600
-1,0,0.0,-20.0,0,5,25700
-1,0,0.0,-20.0,0,5,25800
-1,0,0.0,-22.5,0,5,25900
-1,0,0.0,-25.0,0,5,26000
-1,0,0.0,-25.0,0,5,26100
-1,0,0.0,-25.0,0,5,26200
-1,0,0.0,-30.0,0,5,26300
-1,0,0.0,-27.5,0,5,26400
-1,0,0.0,-27.5,0,5,26500
-1,0,0.0,-30.0,0,5,26600
-1,0,0.0,-25.0,0,5,26700
-1,1,0.0,-57.5,0,11,26800
-1,0,0.0,-24.5,0,11,26900
-1,0,0.0,-19.0,0,11,27000
-1,0,0.0,-13.5,0,11,27100
-1,0,0.0,-19.0,0,11,27200
-1,0,0.0,-19.0,0,11,27300
-1,1,0.0,-19.0,0,0,27400
-1,0,0.0,-19.0,0,0,27500
-1,0,0.0,-19.0,0,0,27600
-1,0,0.0,-19.0,0,0,27700
-1,0,0.0,-19.0,0,0,27800
-1,0,0.0,-19.0,0,0,27900
-1,0,0.0,-19.0,0,0,28000
-1,0,0.0,-19.0,0,0,28100
-1,0,0.0,-19.0,0,0,28200
-1,0,0.0,-19.0,0,0,28300
-1,0,0.0,-19.0,0,0,28400
-1,0,0.0,-19.0,0,0,28500
-1,0,0.0,-19.0,0,0,28600
-1,0,0.0,-19.0,0,0,28700
-1,0,0.0,-19.0,0,0,28800
-1,0,0.0,-19.0,0,0,28900
-1,0,0.0,-19.0,0,0,29000
-1,0,0.0,-19.0,0,0,29100
-1,0,0.0,-19.0,0,0,29200
-1,0,0.0,-19.0,0,0,29300
-1,0,0.0,-19.0,0,0,29400
-1,0,0.0,-19.0,0,0,29500
-1,0,0.0,-19.0,0,0,29600
-1,0,0.0,-19.0,0,0,29700
-1,0,0.0,-19.0,0,0,29800
-1,0,0.0,-19.0,0,0,29900
-1,1,0.0,-36.5,0,7,30000
-1,0,0.0,-12.0,0,7,30100
-1,0,0.0,-8.5,0,7,30200
-1,0,0.0,-8.5,0,7,30300
-1,0,0.0,5.5,0,7,30400
-1,0,0.0,-12.0,0,7,30500
-1,0,0.0,-5.0,0,7,30600
-1,0,0.0,-5.0,0,7,30700
-1,0,0.0,-5.0,0,7,30800
-1,0,0.0,-12.0,0,7,30900
-1,0,0.0,12.5,0,7,31000
-1,0,0.0,2.0,0,7,31100
-1,0,0.0,-1.5,0,7,31200
-1,0,0.0,-5.0,0,7,31300
-1,0,0.0,-1.5,0,7,31400
-1,0,0.0,-5.0,0,7,31500
-1,0,0.0,-5.0,0,7,31600
-1,0,0.0,-5.0,0,7,31700
-1,0,0.0,12.5,0,7,31800
-1,0,0.0,-8.5,0,7,31900
-1,0,0.0,-5.0,0,7,32000
-1,0,0.0,-1.5,0,7,32100
-1,0,0.0,-1.5,0,7,32200
-1,0,0.0,-1.5,0,7,32300
-1,0,0.0,-1.5,0,7,32400
-1,0,0.0,2.0,0,7,32500
-1,0,0.0,5.5,0,7,32600
-1,0,0.0,2.0,0,7,32700
-1,0,0.0,5.5,0,7,32800
-1,0,0.0,5.5,0,7,32900
-1,0,0.0,9.0,0,7,33000
-1,0,0.0,2.0,0,7,33100
-1,1,0.0,-49.5,0,15,33200
-1,0,0.0,10.5,0,15,33300
-1,0,0.0,25.5,0,15,33400
-1,0,0.0,25.5,0,15,33500
-1,0,0.0,18.0,0,15,33600
-1,0,0.0,10.5,0,15,33700
-1,0,0.0,18.0,0,15,33800
-1,0,0.0,18.0,0,15,33900
-1,0,0.0,25.5,0,15,34000
-1,0,0.0,10.5,0,15,34100
-1,0,0.0,3.0,0,15,34200
-1,0,0.0,3.0,0,15,34300
-1,0,0.0,10.5,0,15,34400
-1,0,0.0,10.5,0,15,34500
-1,0,0.0,10.5,0,15,34600
-1,0,0.0,18.0,0,15,34700
-1,0,0.0,33.0,0,15,34800
-1,0,0.0,25.5,0,15,34900
-1,0,0.0,33.0,0,15,35000
-1,0,0.0,48.0,0,15,35100
-1,0,0.0,48.0,0,15,35200
-1,0,0.0,48.0,0,15,35300
-1,0,0.0,55.5,0,15,35400
-1,0,0.0,55.5,0,15,35500
-1,0,0.0,55.5,0,15,35600
-1,0,0.0,55.5,0,15,35700
-1,0,0.0,48.0,0,15,35800
-1,0,0.0,55.5,0,15,35900
-1,0,0.0,48.0,0,15,36000
-1,0,0.0,48.0,0,15,36100
-1,0,0.0,48.0,0,15,36200
-1,0,0.0,55.5,0,15,36300
-1,0,0.0,48.0,0,15,36400
-1,0,0.0,48.0,0,15,36500
-1,0,0.0,33.0,0,15,36600
-1,0,0.0,25.5,0,15,36700
-1,0,0.0,25.5,0,15,36800
-1,0,0.0,33.0,0,15,36900
-1,0,0.0,25.5,0,15,37000
-1,0,0.0,25.5,0,15,37100
-1,0,0.0,25.5,0,15,37200
-1,0,0.0,25.5,0,15,37300
-1,0,0.0,25.5,0,15,37400
-1,0,0.0,33.0,0,15,37500
-1,0,0.0,25.5,0,15,37600
-1,0,0.0,25.5,0,15,37700
-1,0,0.0,10.5,0,15,37800
-1,0,0.0,10.5,0,15,37900
-1,0,0.0,3.0,0,15,38000
-1,0,0.0,-12.0,0,15,38100
-1,0,0.0,-19.5,0,15,38200
-1,0,0.0,-19.5,0,15,38300
-1,0,0.0,-57.0,0,15,38400
-1,0,0.0,-27.0,0,15,38500
-1,0,0.0,-34.5,0,15,38600
-1,0,0.0,-34.5,0,15,38700
-1,0,0.0,-34.5,0,15,38800
-1,0,0.0,-34.5,0,15,38900
-1,0,0.0,-42.0,0,15,39000
-1,0,0.0,-49.5,0,15,39100
-1,0,0.0,-49.5,0,15,39200
-1,0,0.0,-64.5,0,15,39300
-1,0,0.0,-72.0,0,15,39400
-1,0,0.0,-72.0,0,15,39500
-1,0,0.0,-79.5,0,15,39600
-1,0,0.0,-79.5,0,15,39700
-1,0,0.0,-79.5,0,15,39800
-1,0,0.0,-64.5,0,15,39900
-1,0,0.0,-64.5,0,15,40000
-1,0,0.0,-87.0,0,15,40100
-1,0,0.0,-87.0,0,15,40200
-1,0,0.0,-79.5,0,15,40300
-1,0,0.0,-87.0,0,15,40400
-1,0,0.0,-94.5,0,15,40500
-1,0,0.0,-102.0,0,15,40600
-1,0,0.0,-94.5,0,15,40700
-1,0,0.0,-94.5,0,15,40800
-1,0,0.0,-94.5,0,15,40900
-1,0,0.0,-87.0,0,15,41000
-1,0,0.0,-79.5,0,15,41100
-1,0,0.0,-79.5,0,15,41200
-1,0,0.0,-79.5,0,15,41300
-1,0,0.0,-132.0,0,15,41400
-1,0,0.0,-79.5,0,15,41500
-1,0,0.0,-94.5,0,15,41600
-1,0,0.0,-42.0,0,15,41700
-1,0,0.0,-79.5,0,15,41800
-1,0,0.0,-79.5,0,15,41900
-1,0,0.0,-87.0,0,15,42000
-1,0,0.0,-87.0,0,15,42100
-1,0,0.0,-102.0,0,15,42200
-1,0,0.0,-109.5,0,15,42300
-1,0,0.0,-109.5,0,15,42400
-1,0,0.0,-117.0,0,15,42500
-1,0,0.0,-124.5,0,15,42600
-1,0,0.0,-109.5,0,15,42700
-1,0,0.0,-109.5,0,15,42800
-1,0,0.0,-109.5,0,15,42900
-1,0,0.0,-117.0,0,15,43000
-1,0,0.0,-117.0,0,15,43100
-1,0,0.0,-109.5,0,15,43200
-1,0,0.0,-117.0,0,15,43300
-1,0,0.0,-109.5,0,15,43400
-1,1,0.0,-77.5,0,7,43500
-1,0,0.0,-105.5,0,7,43600
-1,0,0.0,-105.5,0,7,43700
-1,0,0.0,-105.5,0,7,43800
-1,0,0.0,-109.0,0,7,43900
-1,0,0.0,-105.5,0,7,44000
-1,0,0.0,-105.5,0,7,44100
-1,0,0.0,-95.0,0,7,44200
-1,0,0.0,-91.5,0,7,44300
-1,0,0.0,-88.0,0,7,44400
-1,0,0.0,-91.5,0,7,44500
-1,0,0.0,-91.5,0,7,44600
-1,0,0.0,-91.5,0,7,44700
-1,0,0.0,-91.5,0,7,44800
-1,0,0.0,-98.5,0,7,44900
-1,0,0.0,-105.5,0,7,45000
-1,0,0.0,-102.0,0,7,45100
-1,0,0.0,-105.5,0,7,45200
-1,0,0.0,-102.0,0,7,45300
-1,0,0.0,-105.5,0,7,45400
-1,1,0.0,-137.0,0,10,45500
-1,1,0.0,-93.0,0,3,45600
-1,0,0.0,-100.5,0,3,45700
-1,0,0.0,-102.0,0,3,45800
-1,0,0.0,-102.0,0,3,45900
-1,0,0.0,-100.5,0,3,46000
-1,0,0.0,-102.0,0,3,46100
-1,0,0.0,-103.5,0,3,46200
-1,0,0.0,-102.0,0,3,46300
-1,0,0.0,-102.0,0,3,46400
-1,0,0.0,-93.0,0,3,46500
-1,1,0.0,-141.0,0,12,46600
-1,0,0.0,-99.0,0,12,46700
-1,0,0.0,-87.0,0,12,46800
-1,0,0.0,-81.0,0,12,46900
-1,0,0.0,-81.0,0,12,47000
-1,0,0.0,-87.0,0,12,47100
-1,0,0.0,-81.0,0,12,47200
-1,0,0.0,-87.0,0,12,47300
-1,0,0.0,-81.0,0,12,47400
-1,0,0.0,-87.0,0,12,47500
-1,0,0.0,-87.0,0,12,47600
-1,0,0.0,-81.0,0,12,47700
-1,0,0.0,-75.0,0,12,47800
-1,0,0.0,-75.0,0,12,47900
-1,0,0.0,-75.0,0,12,48000
-1,0,0.0,-75.0,0,12,48100
-1,0,0.0,-75.0,0,12,48200
-1,0,0.0,-99.0,0,12,48300
-1,0,0.0,-69.0,0,12,48400
-1,0,0.0,-57.0,0,12,48500
-1,0,0.0,-39.0,0,12,48600
-1,0,0.0,-33.0,0,12,48700
-1,0,0.0,-27.0,0,12,48800
-1,0,0.0,-21.0,0,12,48900
-1,0,0.0,-21.0,0,12,49000
-1,0,0.0,-15.0,0,12,49100
-1,0,0.0,-15.0,0,12,49200
-1,0,0.0,-15.0,0,12,49300
-1,0,0.0,-21.0,0,12,49400
-1,0,0.0,-33.0,0,12,49500
-1,0,0.0,-27.0,0,12,49600
-1,0,0.0,-21.0,0,12,49700
-1,0,0.0,-9.0,0,12,49800
-1,0,0.0,-15.0,0,12,49900
-1,0,0.0,-27.0,0,12,50000
-1,0,0.0,-27.0,0,12,50100
-1,0,0.0,-39.0,0,12,50200
-1,0,0.0,-45.0,0,12,50300
-1,0,0.0,-87.0,0,12,50400
-1,0,0.0,-51.0,0,12,50500
-1,0,0.0,-63.0,0,12,50600
-1,0,0.0,-57.0,0,12,50700
-1,0,0.0,-57.0,0,12,50800
-1,0,0.0,-51.0,0,12,50900
-1,0,0.0,-45.0,0,12,51000
-1,0,0.0,-45.0,0,12,51100
-1,0,0.0,-51.0,0,12,51200
-1,0,0.0,-45.0,0,12,51300
-1,0,0.0,-45.0,0,12,51400
-1,0,0.0,-33.0,0,12,51500
-1,1,0.0,-29.0,0,7,51600
-1,0,0.0,-46.5,0,7,51700
-1,0,0.0,-46.5,0,7,51800
-1,0,0.0,-50.0,0,7,51900
-1,0,0.0,-46.5,0,7,52000
-1,0,0.0,-50.0,0,7,52100
-1,0,0.0,-53.5,0,7,52200
-1,0,0.0,-53.5,0,7,52300
-1,0,0.0,-53.5,0,7,52400
-1,0,0.0,-57.0,0,7,52500
-1,0,0.0,-74.5,0,7,52600
-1,0,0.0,-53.5,0,7,52700
-1,0,0.0,-46.5,0,7,52800
-1,0,0.0,-39.5,0,7,52900
-1,0,0.0,-46.5,0,7,53000
-1,0,0.0,-39.5,0,7,53100
-1,0,0.0,-46.5,0,7,53200
-1,0,0.0,-46.5,0,7,53300
-1,0,0.0,-43.0,0,7,53400
-1,0,0.0,-36.0,0,7,53500
-1,0,0.0,-32.5,0,7,53600
-1,0,0.0,-29.0,0,7,53700
-1,0,0.0,-29.0,0,7,53800
-1,0,0.0,-29.0,0,7,53900
-1,0,0.0,-25.5,0,7,54000
-1,0,0.0,-25.5,0,7,54100
-1,0,0.0,-25.5,0,7,54200
-1,0,0.0,-25.5,0,7,54300
-1,0,0.0,-29.0,0,7,54400
-1,0,0.0,-29.0,0,7,54500
-1,0,0.0,-25.5,0,7,54600
-1,0,0.0,-25.5,0,7,54700
-1,0,0.0,-36.0,0,7,54800
-1,0,0.0,-32.5,0,7,54900
-1,0,0.0,-32.5,0,7,55000
-1,0,0.0,-29.0,0,7,55100
-1,0,0.0,-32.5,0,7,55200
-1,0,0.0,-29.0,0,7,55300
-1,0,0.0,-29.0,0,7,55400
-1,0,0.0,-32.5,0,7,55500
-1,0,0.0,-32.5,0,7,55600
-1,0,0.0,-36.0,0,7,55700
-1,0,0.0,-39.5,0,7,55800
-1,0,0.0,-39.5,0,7,55900
-1,0,0.0,-46.5,0,7,56000
-1,0,0.0,-46.5,0,7,56100
-1,0,0.0,-50.0,0,7,56200
-1,0,0.0,-50.0,0,7,56300
-1,0,0.0,-46.5,0,7,56400
-1,1,0.0,-104.0,0,16,56500
-1,0,0.0,-16.0,0,16,56600
-1,0,0.0,-72.0,0,16,56700
-1,0,0.0,-24.0,0,16,56800
-1,0,0.0,-24.0,0,16,56900
-1,0,0.0,-24.0,0,16,57000
-1,0,0.0,-16.0,0,16,57100
-1,0,0.0,-16.0,0,16,57200
-1,0,0.0,-16.0,0,16,57300
-1,0,0.0,-16.0,0,16,57400
-1,0,0.0,-16.0,0,16,57500
-1,0,0.0,-8.0,0,16,57600
-1,0,0.0,-8.0,0,16,57700
-1,0,0.0,-16.0,0,16,57800
-1,0,0.0,-72.0,0,16,57900
-1,0,0.0,-16.0,0,16,58000
-1,0,0.0,-16.0,0,16,58100
-1,0,0.0,-16.0,0,16,58200
-1,0,0.0,-8.0,0,16,58300
-1,0,0.0,0.0,0,16,58400
-1,0,0.0,-8.0,0,16,58500
-1,0,0.0,-32.0,0,16,58600
-1,0,0.0,-24.0,0,16,58700
-1,0,0.0,-32.0,0,16,58800
-1,0,0.0,-40.0,0,16,58900
-1,0,0.0,-48.0,0,16,59000
-1,0,0.0,-56.0,0,16,59100
-1,0,0.0,-56.0,0,16,59200
-1,0,0.0,-48.0,0,16,59300
-1,0,0.0,-56.0,0,16,59400
-1,0,0.0,-40.0,0,16,59500
-1,0,0.0,-24.0,0,16,59600
-1,0,0.0,-40.0,0,16,59700
-1,0,0.0,-32.0,0,16,59800
-1,0,0.0,-16.0,0,16,59900
-1,0,0.0,-8.0,0,16,60000
-1,0,0.0,-16.0,0,16,60100
-1,0,0.0,-8.0,0,16,60200
-1,0,0.0,0.0,0,16,60300
-1,0,0.0,0.0,0,16,60400
-1,0,0.0,-8.0,0,16,60500
-1,0,0.0,-8.0,0,16,60600
-1,0,0.0,-16.0,0,16,60700
-1,0,0.0,-8.0,0,16,60800
-1,0,0.0,-8.0,0,16,60900
-1,0,0.0,-8.0,0,16,61000
-1,0,0.0,-8.0,0,16,61100
-1,0,0.0,-56.0,0,16,61200
-1,0,0.0,-8.0,0,16,61300
-1,1,0.0,51.0,0,10,61400
-1,0,0.0,16.0,0,10,61500
-1,0,0.0,21.0,0,10,61600
-1,0,0.0,16.0,0,10,61700
-1,0,0.0,16.0,0,10,61800
-1,0,0.0,11.0,0,10,61900
-1,0,0.0,11.0,0,10,62000
-1,0,0.0,16.0,0,10,62100
-1,0,0.0,11.0,0,10,62200
-1,0,0.0,21.0,0,10,62300
-1,0,0.0,21.0,0,10,62400
-1,0,0.0,21.0,0,10,62500
-1,0,0.0,16.0,0,10,62600
-1,0,0.0,16.0,0,10,62700
-1,0,0.0,21.0,0,10,62800
-1,0,0.0,16.0,0,10,62900
-1,0,0.0,16.0,0,10,63000
-1,0,0.0,21.0,0,10,63100
-1,0,0.0,21.0,0,10,63200
-1,0,0.0,21.0,0,10,63300
-1,0,0.0,21.0,0,10,63400
-1,0,0.0,16.0,0,10,63500
-1,0,0.0,16.0,0,10,63600
-1,0,0.0,21.0,0,10,63700
-1,0,0.0,21.0,0,10,63800
-1,0,0.0,21.0,0,10,63900
-1,0,0.0,21.0,0,10,64000
-1,0,0.0,21.0,0,10,64100
-1,0,0.0,26.0,0,10,64200
-1,0,0.0,16.0,0,10,64300
-1,0,0.0,16.0,0,10,64400
-1,0,0.0,16.0,0,10,64500
-1,0,0.0,21.0,0,10,64600
-1,0,0.0,26.0,0,10,64700
-1,0,0.0,16.0,0,10,64800
-1,0,0.0,21.0,0,10,64900
-1,0,0.0,26.0,0,10,65000
-1,0,0.0,21.0,0,10,65100
-1,0,0.0,16.0,0,10,65200
-1,0,0.0,11.0,0,10,65300
-1,0,0.0,-19.0,0,10,65400
-1,0,0.0,16.0,0,10,65500
-1,0,0.0,16.0,0,10,65600
-1,0,0.0,16.0,0,10,65700
-1,0,0.0,6.0,0,10,65800
-1,0,0.0,11.0,0,10,65900
-1,0,0.0,11.0,0,10,66000
-1,1,0.0,22.0,0,2,66100
-1,0,0.0,19.0,0,2,66200
-1,0,0.0,15.0,0,2,66300
-1,0,0.0,14.0,0,2,66400
-1,0,0.0,13.0,0,2,66500
-1,0,0.0,11.0,0,2,66600
-1,0,0.0,11.0,0,2,66700
-1,0,0.0,11.0,0,2,66800
-1,0,0.0,11.0,0,2,66900
-1,0,0.0,11.0,0,2,67000
-1,0,0.0,9.0,0,2,67100
