day,fills,pnl_EMERALDS,pnl_TOMATOES,pos_EMERALDS,pos_TOMATOES,timestamp
-1,0,0.0,108.0,0,-4,22000
-1,0,0.0,110.0,0,-4,22100
-1,0,0.0,110.0,0,-4,22200
-1,0,0.0,110.0,0,-4,22300
-1,0,0.0,114.0,0,-4,22400
-1,0,0.0,112.0,0,-4,22500
-1,0,0.0,98.0,0,-4,22600
-1,0,0.0,112.0,0,-4,22700
-1,0,0.0,112.0,0,-4,22800
-1,0,0.0,112.0,0,-4,22900
-1,0,0.0,116.0,0,-4,23000
-1,0,0.0,116.0,0,-4,23100
-1,0,0.0,116.0,0,-4,23200
-1,0,0.0,118.0,0,-4,23300
-1,0,0.0,118.0,0,-4,23400
-1,0,0.0,120.0,0,-4,23500
-1,0,0.0,118.0,0,-4,23600
-1,0,0.0,118.0,0,-4,23700
-1,0,0.0,120.0,0,-4,23800
-1,0,0.0,122.0,0,-4,23900
-1,0,0.0,124.0,0,-4,24000
-1,0,0.0,120.0,0,-4,24100
-1,0,0.0,120.0,0,-4,24200
-1,0,0.0,120.0,0,-4,24300
-1,0,0.0,118.0,0,-4,24400
-1,0,0.0,120.0,0,-4,24500
-1,0,0.0,122.0,0,-4,24600
-1,0,0.0,124.0,0,-4,24700
-1,0,0.0,120.0,0,-4,24800
-1,0,0.0,122.0,0,-4,24900
-1,0,0.0,122.0,0,-4,25000
-1,0,0.0,122.0,0,-4,25100
-1,0,0.0,120.0,0,-4,25200
-1,0,0.0,120.0,0,-4,25300
-1,0,0.0,118.0,0,-4,25400
-1,0,0.0,118.0,0,-4,25500
-1,0,0.0,118.0,0,-4,25600
-1,0,0.0,118.0,0,-4,25700
-1,0,0.0,118.0,0,-4,25800
-1,0,0.0,120.0,0,-4,25900
-1,0,0.0,122.0,0,-4,26000
-1,0,0.0,122.0,0,-4,26100
-1,0,0.0,122.0,0,-4,26200
-1,0,0.0,126.0,0,-4,26300
-1,0,0.0,124.0,0,-4,26400
-1,0,0.0,124.0,0,-4,26500
-1,0,0.0,126.0,0,-4,26600
-1,0,0.0,122.0,0,-4,26700
-1,1,0.0,121.0,0,2,26800
-1,0,0.0,127.0,0,2,26900
-1,0,0.0,128.0,0,2,27000
-1,0,0.0,129.0,0,2,27100
-1,0,0.0,128.0,0,2,27200
-1,0,0.0,128.0,0,2,27300
-1,1,0.0,96.5,0,-9,27400
-1,0,0.0,132.5,0,-9,27500
-1,0,0.0,137.0,0,-9,27600
-1,0,0.0,137.0,0,-9,27700
-1,0,0.0,137.0,0,-9,27800
-1,0,0.0,141.5,0,-9,27900
-1,0,0.0,141.5,0,-9,28000
-1,0,0.0,141.5,0,-9,28100
-1,0,0.0,137.0,0,-9,28200
-1,0,0.0,137.0,0,-9,28300
-1,0,0.0,146.0,0,-9,28400
-1,0,0.0,146.0,0,-9,28500
-1,0,0.0,146.0,0,-9,28600
-1,0,0.0,141.5,0,-9,28700
-1,0,0.0,141.5,0,-9,28800
-1,1,0.0,92.0,0,-15,28900
-1,0,0.0,152.0,0,-15,29000
-1,0,0.0,167.0,0,-15,29100
-1,0,0.0,152.0,0,-15,29200
-1,0,0.0,159.5,0,-15,29300
-1,0,0.0,159.5,0,-15,29400
-1,0,0.0,174.5,0,-15,29500
-1,0,0.0,182.0,0,-15,29600
-1,0,0.0,189.5,0,-15,29700
-1,0,0.0,197.0,0,-15,29800
-1,0,0.0,197.0,0,-15,29900
-1,1,0.0,247.0,0,-8,30000
-1,0,0.0,219.0,0,-8,30100
-1,0,0.0,215.0,0,-8,30200
-1,0,0.0,215.0,0,-8,30300
-1,0,0.0,199.0,0,-8,30400
-1,0,0.0,219.0,0,-8,30500
-1,0,0.0,211.0,0,-8,30600
-1,0,0.0,211.0,0,-8,30700
-1,0,0.0,211.0,0,-8,30800
-1,0,0.0,219.0,0,-8,30900
-1,0,0.0,191.0,0,-8,31000
-1,0,0.0,203.0,0,-8,31100
-1,0,0.0,207.0,0,-8,31200
-1,0,0.0,211.0,0,-8,31300
-1,0,0.0,207.0,0,-8,31400
-1,0,0.0,211.0,0,-8,31500
-1,0,0.0,211.0,0,-8,31600
-1,0,0.0,211.0,0,-8,31700
-1,0,0.0,191.0,0,-8,31800
-1,0,0.0,215.0,0,-8,31900
-1,0,0.0,211.0,0,-8,32000
-1,0,0.0,207.0,0,-8,32100
-1,0,0.0,207.0,0,-8,32200
-1,0,0.0,207.0,0,-8,32300
-1,0,0.0,207.0,0,-8,32400
-1,0,0.0,203.0,0,-8,32500
-1,0,0.0,199.0,0,-8,32600
-1,0,0.0,203.0,0,-8,32700
-1,0,0.0,199.0,0,-8,32800
-1,0,0.0,199.0,0,-8,32900
-1,0,0.0,195.0,0,-8,33000
-1,0,0.0,203.0,0,-8,33100
-1,1,0.0,219.0,0,0,33200
-1,0,0.0,219.0,0,0,33300
-1,0,0.0,219.0,0,0,33400
-1,0,0.0,219.0,0,0,33500
-1,0,0.0,219.0,0,0,33600
-1,0,0.0,219.0,0,0,33700
-1,0,0.0,219.0,0,0,33800
-1,0,0.0,219.0,0,0,33900
-1,0,0.0,219.0,0,0,34000
-1,0,0.0,219.0,0,0,34100
-1,0,0.0,219.0,0,0,34200
-1,0,0.0,219.0,0,0,34300
-1,0,0.0,219.0,0,0,34400
-1,0,0.0,219.0,0,0,34500
-1,0,0.0,219.0,0,0,34600
-1,0,0.0,219.0,0,0,34700
-1,0,0.0,219.0,0,0,34800
-1,0,0.0,219.0,0,0,34900
-1,0,0.0,219.0,0,0,35000
-1,0,0.0,219.0,0,0,35100
-1,0,0.0,219.0,0,0,35200
-1,0,0.0,219.0,0,0,35300
-1,0,0.0,219.0,0,0,35400
-1,0,0.0,219.0,0,0,35500
-1,0,0.0,219.0,0,0,35600
-1,0,0.0,219.0,0,0,35700
-1,0,0.0,219.0,0,0,35800
-1,0,0.0,219.0,0,0,35900
-1,0,0.0,219.0,0,0,36000
-1,0,0.0,219.0,0,0,36100
-1,0,0.0,219.0,0,0,36200
-1,0,0.0,219.0,0,0,36300
-1,0,0.0,219.0,0,0,36400
-1,0,0.0,219.0,0,0,36500
-1,0,0.0,219.0,0,0,36600
-1,0,0.0,219.0,0,0,36700
-1,0,0.0,219.0,0,0,36800
-1,0,0.0,219.0,0,0,36900
-1,0,0.0,219.0,0,0,37000
-1,0,0.0,219.0,0,0,37100
-1,0,0.0,219.0,0,0,37200
-1,0,0.0,219.0,0,0,37300
-1,0,0.0,219.0,0,0,37400
-1,0,0.0,219.0,0,0,37500
-1,0,0.0,219.0,0,0,37600
-1,0,0.0,219.0,0,0,37700
-1,0,0.0,219.0,0,0,37800
-1,0,0.0,219.0,0,0,37900
-1,0,0.0,219.0,0,0,38000
-1,0,0.0,219.0,0,0,38100
-1,0,0.0,219.0,0,0,38200
-1,0,0.0,219.0,0,0,38300
-1,1,0.0,195.0,0,6,38400
-1,0,0.0,207.0,0,6,38500
-1,0,0.0,204.0,0,6,38600
-1,0,0.0,204.0,0,6,38700
-1,0,0.0,204.0,0,6,38800
-1,0,0.0,204.0,0,6,38900
-1,0,0.0,201.0,0,6,39000
-1,0,0.0,198.0,0,6,39100
-1,0,0.0,198.0,0,6,39200
-1,0,0.0,192.0,0,6,39300
-1,0,0.0,189.0,0,6,39400
-1,0,0.0,189.0,0,6,39500
-1,0,0.0,186.0,0,6,39600
-1,0,0.0,186.0,0,6,39700
-1,0,0.0,186.0,0,6,39800
-1,0,0.0,192.0,0,6,39900
-1,0,0.0,192.0,0,6,40000
-1,0,0.0,183.0,0,6,40100
-1,0,0.0,183.0,0,6,40200
-1,0,0.0,186.0,0,6,40300
-1,0,0.0,183.0,0,6,40400
-1,0,0.0,180.0,0,6,40500
-1,0,0.0,177.0,0,6,40600
-1,0,0.0,180.0,0,6,40700
-1,0,0.0,180.0,0,6,40800
-1,0,0.0,180.0,0,6,40900
-1,0,0.0,183.0,0,6,41000
-1,0,0.0,186.0,0,6,41100
-1,0,0.0,186.0,0,6,41200
-1,0,0.0,186.0,0,6,41300
-1,0,0.0,165.0,0,6,41400
-1,0,0.0,186.0,0,6,41500
-1,0,0.0,180.0,0,6,41600
-1,0,0.0,201.0,0,6,41700
-1,0,0.0,186.0,0,6,41800
-1,0,0.0,186.0,0,6,41900
-1,0,0.0,183.0,0,6,42000
-1,0,0.0,183.0,0,6,42100
-1,0,0.0,177.0,0,6,42200
-1,0,0.0,174.0,0,6,42300
-1,0,0.0,174.0,0,6,42400
-1,0,0.0,171.0,0,6,42500
-1,0,0.0,168.0,0,6,42600
-1,0,0.0,174.0,0,6,42700
-1,0,0.0,174.0,0,6,42800
-1,0,0.0,174.0,0,6,42900
-1,0,0.0,171.0,0,6,43000
-1,0,0.0,171.0,0,6,43100
-1,0,0.0,174.0,0,6,43200
-1,0,0.0,171.0,0,6,43300
-1,0,0.0,174.0,0,6,43400
-1,1,0.0,170.0,0,-2,43500
-1,0,0.0,178.0,0,-2,43600
-1,0,0.0,178.0,0,-2,43700
-1,0,0.0,178.0,0,-2,43800
-1,0,0.0,179.0,0,-2,43900
-1,0,0.0,178.0,0,-2,44000
-1,0,0.0,178.0,0,-2,44100
-1,0,0.0,175.0,0,-2,44200
-1,0,0.0,174.0,0,-2,44300
-1,0,0.0,173.0,0,-2,44400
-1,0,0.0,174.0,0,-2,44500
-1,0,0.0,174.0,0,-2,44600
-1,0,0.0,174.0,0,-2,44700
-1,0,0.0,174.0,0,-2,44800
-1,0,0.0,176.0,0,-2,44900
-1,0,0.0,178.0,0,-2,45000
-1,0,0.0,177.0,0,-2,45100
-1,0,0.0,178.0,0,-2,45200
-1,0,0.0,177.0,0,-2,45300
-1,0,0.0,178.0,0,-2,45400
-1,1,0.0,173.5,0,1,45500
-1,0,0.0,180.0,0,1,45600
-1,0,0.0,177.5,0,1,45700
-1,0,0.0,177.0,0,1,45800
-1,0,0.0,177.0,0,1,45900
-1,0,0.0,177.5,0,1,46000
-1,0,0.0,177.0,0,1,46100
-1,0,0.0,176.5,0,1,46200
-1,0,0.0,177.0,0,1,46300
-1,0,0.0,177.0,0,1,46400
-1,0,0.0,180.0,0,1,46500
-1,1,0.0,146.0,0,10,46600
-1,0,0.0,181.0,0,10,46700
-1,0,0.0,191.0,0,10,46800
-1,0,0.0,196.0,0,10,46900
-1,0,0.0,196.0,0,10,47000
-1,0,0.0,191.0,0,10,47100
-1,0,0.0,196.0,0,10,47200
-1,0,0.0,191.0,0,10,47300
-1,0,0.0,196.0,0,10,47400
-1,0,0.0,191.0,0,10,47500
-1,0,0.0,191.0,0,10,47600
-1,0,0.0,196.0,0,10,47700
-1,0,0.0,201.0,0,10,47800
-1,0,0.0,201.0,0,10,47900
-1,0,0.0,201.0,0,10,48000
-1,0,0.0,201.0,0,10,48100
-1,0,0.0,201.0,0,10,48200
-1,0,0.0,181.0,0,10,48300
-1,0,0.0,206.0,0,10,48400
-1,0,0.0,216.0,0,10,48500
-1,0,0.0,231.0,0,10,48600
-1,0,0.0,236.0,0,10,48700
-1,0,0.0,241.0,0,10,48800
-1,0,0.0,246.0,0,10,48900
-1,0,0.0,246.0,0,10,49000
-1,0,0.0,251.0,0,10,49100
-1,0,0.0,251.0,0,10,49200
-1,0,0.0,251.0,0,10,49300
-1,0,0.0,246.0,0,10,49400
-1,0,0.0,236.0,0,10,49500
-1,0,0.0,241.0,0,10,49600
-1,0,0.0,246.0,0,10,49700
-1,0,0.0,256.0,0,10,49800
-1,0,0.0,251.0,0,10,49900
-1,0,0.0,241.0,0,10,50000
-1,0,0.0,241.0,0,10,50100
-1,0,0.0,231.0,0,10,50200
-1,0,0.0,226.0,0,10,50300
-1,1,0.0,184.0,0,12,50400
-1,0,0.0,220.0,0,12,50500
-1,0,0.0,208.0,0,12,50600
-1,0,0.0,214.0,0,12,50700
-1,0,0.0,214.0,0,12,50800
-1,0,0.0,220.0,0,12,50900
-1,0,0.0,226.0,0,12,51000
-1,0,0.0,226.0,0,12,51100
-1,0,0.0,220.0,0,12,51200
-1,0,0.0,226.0,0,12,51300
-1,0,0.0,226.0,0,12,51400
-1,0,0.0,238.0,0,12,51500
-1,0,0.0,262.0,0,12,51600
-1,0,0.0,232.0,0,12,51700
-1,0,0.0,232.0,0,12,51800
-1,0,0.0,226.0,0,12,51900
-1,0,0.0,232.0,0,12,52000
-1,0,0.0,226.0,0,12,52100
-1,0,0.0,220.0,0,12,52200
-1,0,0.0,220.0,0,12,52300
-1,0,0.0,220.0,0,12,52400
-1,0,0.0,214.0,0,12,52500
-1,0,0.0,184.0,0,12,52600
-1,0,0.0,220.0,0,12,52700
-1,0,0.0,232.0,0,12,52800
-1,0,0.0,244.0,0,12,52900
-1,0,0.0,232.0,0,12,53000
-1,0,0.0,244.0,0,12,53100
-1,0,0.0,232.0,0,12,53200
-1,0,0.0,232.0,0,12,53300
-1,0,0.0,238.0,0,12,53400
-1,0,0.0,250.0,0,12,53500
-1,0,0.0,256.0,0,12,53600
-1,0,0.0,262.0,0,12,53700
-1,0,0.0,262.0,0,12,53800
-1,0,0.0,262.0,0,12,53900
-1,0,0.0,268.0,0,12,54000
-1,0,0.0,268.0,0,12,54100
-1,0,0.0,268.0,0,12,54200
-1,0,0.0,268.0,0,12,54300
-1,0,0.0,262.0,0,12,54400
-1,0,0.0,262.0,0,12,54500
-1,0,0.0,268.0,0,12,54600
-1,0,0.0,268.0,0,12,54700
-1,0,0.0,250.0,0,12,54800
-1,0,0.0,256.0,0,12,54900
-1,0,0.0,256.0,0,12,55000
-1,0,0.0,262.0,0,12,55100
-1,0,0.0,256.0,0,12,55200
-1,0,0.0,262.0,0,12,55300
-1,0,0.0,262.0,0,12,55400
-1,0,0.0,256.0,0,12,55500
-1,0,0.0,256.0,0,12,55600
-1,0,0.0,250.0,0,12,55700
-1,0,0.0,244.0,0,12,55800
-1,0,0.0,244.0,0,12,55900
-1,0,0.0,232.0,0,12,56000
-1,0,0.0,232.0,0,12,56100
-1,0,0.0,226.0,0,12,56200
-1,0,0.0,226.0,0,12,56300
-1,0,0.0,232.0,0,12,56400
-1,1,0.0,152.0,0,20,56500
-1,0,0.0,262.0,0,20,56600
-1,0,0.0,192.0,0,20,56700
-1,0,0.0,252.0,0,20,56800
-1,0,0.0,252.0,0,20,56900
-1,0,0.0,252.0,0,20,57000
-1,0,0.0,262.0,0,20,57100
-1,0,0.0,262.0,0,20,57200
-1,0,0.0,262.0,0,20,57300
-1,0,0.0,262.0,0,20,57400
-1,0,0.0,262.0,0,20,57500
-1,0,0.0,272.0,0,20,57600
-1,0,0.0,272.0,0,20,57700
-1,0,0.0,262.0,0,20,57800
-1,0,0.0,192.0,0,20,57900
-1,0,0.0,262.0,0,20,58000
-1,0,0.0,262.0,0,20,58100
-1,0,0.0,262.0,0,20,58200
-1,0,0.0,272.0,0,20,58300
-1,0,0.0,282.0,0,20,58400
-1,0,0.0,272.0,0,20,58500
-1,0,0.0,242.0,0,20,58600
-1,0,0.0,252.0,0,20,58700
-1,0,0.0,242.0,0,20,58800
-1,0,0.0,232.0,0,20,58900
-1,0,0.0,222.0,0,20,59000
-1,0,0.0,212.0,0,20,59100
-1,0,0.0,212.0,0,20,59200
-1,0,0.0,222.0,0,20,59300
-1,0,0.0,212.0,0,20,59400
-1,0,0.0,232.0,0,20,59500
-1,0,0.0,252.0,0,20,59600
-1,0,0.0,232.0,0,20,59700
-1,0,0.0,242.0,0,20,59800
-1,0,0.0,262.0,0,20,59900
-1,0,0.0,272.0,0,20,60000
-1,0,0.0,262.0,0,20,60100
-1,0,0.0,272.0,0,20,60200
-1,0,0.0,282.0,0,20,60300
-1,0,0.0,282.0,0,20,60400
-1,0,0.0,272.0,0,20,60500
-1,0,0.0,272.0,0,20,60600
-1,0,0.0,262.0,0,20,60700
-1,0,0.0,272.0,0,20,60800
-1,0,0.0,272.0,0,20,60900
-1,0,0.0,272.0,0,20,61000
-1,0,0.0,272.0,0,20,61100
-1,0,0.0,212.0,0,20,61200
-1,0,0.0,272.0,0,20,61300
-1,1,0.0,351.0,0,14,61400
-1,0,0.0,302.0,0,14,61500
-1,0,0.0,309.0,0,14,61600
-1,0,0.0,302.0,0,14,61700
-1,0,0.0,302.0,0,14,61800
-1,0,0.0,295.0,0,14,61900
-1,0,0.0,295.0,0,14,62000
-1,0,0.0,302.0,0,14,62100
-1,0,0.0,295.0,0,14,62200
-1,0,0.0,309.0,0,14,62300
-1,0,0.0,309.0,0,14,62400
-1,0,0.0,309.0,0,14,62500
-1,0,0.0,302.0,0,14,62600
-1,0,0.0,302.0,0,14,62700
-1,0,0.0,309.0,0,14,62800
-1,0,0.0,302.0,0,14,62900
-1,0,0.0,302.0,0,14,63000
-1,0,0.0,309.0,0,14,63100
-1,0,0.0,309.0,0,14,63200
-1,0,0.0,309.0,0,14,63300
-1,0,0.0,309.0,0,14,63400
-1,0,0.0,302.0,0,14,63500
-1,0,0.0,302.0,0,14,63600
-1,0,0.0,309.0,0,14,63700
-1,0,0.0,309.0,0,14,63800
-1,0,0.0,309.0,0,14,63900
-1,0,0.0,309.0,0,14,64000
-1,0,0.0,309.0,0,14,64100
-1,0,0.0,316.0,0,14,64200
-1,0,0.0,302.0,0,14,64300
-1,0,0.0,302.0,0,14,64400
-1,0,0.0,302.0,0,14,64500
-1,0,0.0,309.0,0,14,64600
-1,0,0.0,316.0,0,14,64700
-1,0,0.0,302.0,0,14,64800
-1,0,0.0,309.0,0,14,64900
-1,0,0.0,316.0,0,14,65000
-1,0,0.0,309.0,0,14,65100
-1,0,0.0,302.0,0,14,65200
-1,0,0.0,295.0,0,14,65300
-1,0,0.0,253.0,0,14,65400
-1,0,0.0,302.0,0,14,65500
-1,0,0.0,302.0,0,14,65600
-1,0,0.0,302.0,0,14,65700
-1,0,0.0,288.0,0,14,65800
-1,0,0.0,295.0,0,14,65900
-1,0,0.0,295.0,0,14,66000
-1,1,0.0,320.0,0,6,66100
-1,0,0.0,311.0,0,6,66200
-1,0,0.0,299.0,0,6,66300
-1,0,0.0,296.0,0,6,66400
-1,0,0.0,293.0,0,6,66500
-1,0,0.0,287.0,0,6,66600
-1,0,0.0,287.0,0,6,66700
-1,0,0.0,287.0,0,6,66800
-1,0,0.0,287.0,0,6,66900
-1,0,0.0,287.0,0,6,67000
-1,0,0.0,281.0,0,6,67100
-1,0,0.0,281.0,0,6,67200
-1,0,0.0,281.0,0,6,67300
-1,0,0.0,284.0,0,6,67400
-1,0,0.0,278.0,0,6,67500
-1,0,0.0,281.0,0,6,67600
